"Viral_species","NCBI_taxid","Region_feature_class","Beginning","End","locus_tag","db_xref","gene","product","protein_id","codon_start","note","mol_type","host","country","collection_date","strain","ribosomal_slippage","isolate","ribosomal_slippage.1","inference","experiment","function.","isolation_source","old_locus_tag","regulatory_class","gene_synonym","collected_by","lab_host","genotype","pseudo","lat_lon","cell_line","acronym","transl_except","serotype","segment","exception","citation","altitude","subgroup","standard_name","identified_by","group","culture_collection","clone"
"Human-coronavirus-NL63-(HCoV-NL63)",277944,"gene","26133","27266","HCNV63gp6","GeneID:2943504","","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Human-coronavirus-NL63-(HCoV-NL63)",277944,"CDS","26133","27266","HCNV63gp6","GeneID:2943504","","nucleocapsid protein","YP_003771.1",1,"ORF6","","","","","",NA,"",NA,"non-experimental evidence_ no additional","al evidence_ no additional","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Human-coronavirus-NL63-(HCoV-NL63)",277944,"3_UTR","27267","27553","","","","","",NA,"","","","","","",NA,"",NA,"non-experimental evidence_ no additional","al evidence_ no additional","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Porcine-epidemic-diarrhea-virus-(PEDV)",277944,"gene","","","","","","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Porcine-epidemic-diarrhea-virus-(PEDV)",28295,"source","1","28033","","taxon:28295","","","",NA,"","genomic RNA","","","","CV777",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Porcine-epidemic-diarrhea-virus-(PEDV)",28295,"gene","297","20641","PEDVgp1","GeneID:935181","","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Porcine-epidemic-diarrhea-virus-(PEDV)",28295,"CDS","297","20641","PEDVgp1","GeneID:935181","","Pol1","NP_598309.2",1,"The putative mature peptides were added to the","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","[1]","","","","","","",""
"Porcine-epidemic-diarrhea-virus-(PEDV)",28295,"mat_peptide","297","626","PEDVgp1","","","","NP_839957.1",NA,"PL1-PRO cleavage product","","","","","",NA,"",NA,"non-experimental evidence_ no additional","al evidence_ no additional","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Porcine-epidemic-diarrhea-virus-(PEDV)",28295,"mat_peptide","2982","7847","PEDVgp1","","","putative coronavirus nsp1","NP_839958.1",NA,"contains papain-like proteinase 1 domain (PL1-PRO)_","","","","","",NA,"",NA,"non-experimental evidence_ no additional","al evidence_ no additional","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Porcine-epidemic-diarrhea-virus-(PEDV)",28295,"mat_peptide","9288","10193","PEDVgp1","","","putative coronavirus nsp2 (3CL-PRO)","NP_839959.1",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Porcine-epidemic-diarrhea-virus-(PEDV)",28295,"mat_peptide","10194","11033","PEDVgp1","","","putative coronavirus nsp3 (HD2)","NP_839960.1",NA,"hydrophobic domain","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Porcine-epidemic-diarrhea-virus-(PEDV)",28295,"mat_peptide","11034","11282","PEDVgp1","","","putative coronavirus nsp4","NP_839961.1",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Porcine-epidemic-diarrhea-virus-(PEDV)",28295,"mat_peptide","11283","11867","PEDVgp1","","","putative coronavirus nsp5","NP_839962.1",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Porcine-epidemic-diarrhea-virus-(PEDV)",28295,"mat_peptide","11868","12191","PEDVgp1","","","putative coronavirus nsp6","NP_839963.1",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Porcine-epidemic-diarrhea-virus-(PEDV)",28295,"mat_peptide","12192","12596","PEDVgp1","","","formerly known as growth-factor-like protein","NP_839964.1",NA,"putative coronavirus nsp7","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Porcine-epidemic-diarrhea-virus-(PEDV)",28295,"mat_peptide","12597","15376","PEDVgp1","","","RNA-dependent RNA polymerase","NP_839965.1",NA,"putative coronavirus nsp9 (RdRp)","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Porcine-epidemic-diarrhea-virus-(PEDV)",28295,"mat_peptide","15377","17167","PEDVgp1","","","putative coronavirus nsp10 (MB_ NTPase/HEL)","NP_839966.1",NA,"metal-binding domain_ NTPase/helicase domain","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Porcine-epidemic-diarrhea-virus-(PEDV)",28295,"mat_peptide","17168","18718","PEDVgp1","","","putative coronavirus nsp11","NP_839967.1",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Porcine-epidemic-diarrhea-virus-(PEDV)",28295,"mat_peptide","18719","19735","PEDVgp1","","","putative coronavirus nsp12","NP_839968.1",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Porcine-epidemic-diarrhea-virus-(PEDV)",28295,"mat_peptide","19736","20638","PEDVgp1","","","putative coronavirus nsp13","NP_839969.1",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Porcine-epidemic-diarrhea-virus-(PEDV)",28295,"gene","20638","24789","PEDVgp2","GeneID:935184","","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Porcine-epidemic-diarrhea-virus-(PEDV)",28295,"CDS","20638","24789","PEDVgp2","GeneID:935184","","spike protein","NP_598310.1",1,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Porcine-epidemic-diarrhea-virus-(PEDV)",28295,"gene","24789","25463","PEDVgp3","GeneID:935183","","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Porcine-epidemic-diarrhea-virus-(PEDV)",28295,"CDS","24789","25463","PEDVgp3","GeneID:935183","","hypothetical protein","NP_598311.1",1,"ORF3; showed unexpected variability in cell","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Porcine-epidemic-diarrhea-virus-(PEDV)",28295,"gene","25444","25674","PEDVgp4","GeneID:935180","","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Porcine-epidemic-diarrhea-virus-(PEDV)",28295,"CDS","25444","25674","PEDVgp4","GeneID:935180","","envelope protein","NP_598312.1",1,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Porcine-epidemic-diarrhea-virus-(PEDV)",28295,"gene","25682","26362","PEDVgp5","GeneID:935182","","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Porcine-epidemic-diarrhea-virus-(PEDV)",28295,"CDS","25682","26362","PEDVgp5","GeneID:935182","","membrane protein","NP_598313.1",1,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Porcine-epidemic-diarrhea-virus-(PEDV)",28295,"gene","26374","27699","PEDVgp6","GeneID:935179","","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Porcine-epidemic-diarrhea-virus-(PEDV)",28295,"CDS","26374","27699","PEDVgp6","GeneID:935179","","nucleocapsid protein","NP_598314.1",1,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Equine-arteritis-virus",11047,"source","1","12704","","taxon:11047","","","",NA,"","genomic RNA","","","","Bucyrus",NA,"",NA,"","","","","","","","","","",NA,"","EAV-infected BHK-21 cells","","","","","","","","","","","","",""
"Equine-arteritis-virus",11047,"misc_feature","1","211","","","","","",NA,"EAV leader sequence","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Equine-arteritis-virus",11047,"gene","225","9751","EAVgp1","GeneID:921339","1ab","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Equine-arteritis-virus",11047,"CDS","225","9751","EAVgp1","GeneID:921339","1ab","replicase ORF1ab polyprotein","NP_127506.1",1,"ORF1ab;","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Equine-arteritis-virus",11047,"mat_peptide","225","1004","EAVgp1","","1ab","nsp1 (PCP1b)","NP_705583.1",NA,"papain-like cysteine proteinase 1b preceeded by","","","","","",NA,"",NA,"","al evidence_ no additional details","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Equine-arteritis-virus",11047,"mat_peptide","1005","2717","EAVgp1","","1ab","cysteine proteinase 2","NP_705584.1",NA,"nsp2 (CP2)","","","","","",NA,"",NA,"","al evidence_ no additional details","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Equine-arteritis-virus",11047,"mat_peptide","2718","3416","EAVgp1","","1ab","hydrophobic domain","NP_705585.1",NA,"nsp3 (HD)","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Equine-arteritis-virus",11047,"mat_peptide","3417","4028","EAVgp1","","1ab","3C-like serine proteinase","NP_705586.1",NA,"nsp4 (3CLSP)","","","","","",NA,"",NA,"","al evidence_ no additional details","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Equine-arteritis-virus",11047,"mat_peptide","4029","4514","EAVgp1","","1ab","hydrophobic domain","NP_705587.1",NA,"nsp5 (HD)","","","","","",NA,"",NA,"","al evidence_ no additional details","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Equine-arteritis-virus",11047,"mat_peptide","4515","4580","EAVgp1","","1ab","nsp6","NP_705588.1",NA,"","","","","","",NA,"",NA,"","al evidence_ no additional details","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Equine-arteritis-virus",11047,"mat_peptide","4581","5255","EAVgp1","","1ab","nsp7","NP_705589.1",NA,"","","","","","",NA,"",NA,"","al evidence_ no additional details","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Equine-arteritis-virus",11047,"mat_peptide","5256","7333","EAVgp1","","1ab","RNA-dependent RNA polymerase","NP_705590.1",NA,"nsp9","","","","","",NA,"",NA,"","al evidence_ no additional details","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Equine-arteritis-virus",11047,"mat_peptide","5256","5405","EAVgp1","","1ab","nsp8","NP_705594.1",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","alternative processing","","","","","","","",""
"Equine-arteritis-virus",11047,"mat_peptide","7334","8734","EAVgp1","","1ab","metal-binding and NTPase/helicase domains","NP_705591.1",NA,"nsp10 (MB_ NTPase/HEL)","","","","","",NA,"",NA,"","al evidence_ no additional details","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Equine-arteritis-virus",11047,"mat_peptide","8735","9391","EAVgp1","","1ab","nsp11","NP_705592.1",NA,"","","","","","",NA,"",NA,"","al evidence_ no additional details","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Equine-arteritis-virus",11047,"mat_peptide","9392","9745","EAVgp1","","1ab","nsp12","NP_705593.1",NA,"","","","","","",NA,"",NA,"","al evidence_ no additional details","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Equine-arteritis-virus",11047,"CDS","225","5408","EAVgp1","GeneID:921339","1ab","replicase ORF1a polyprotein","NP_127507.1",1,"ORF1a","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Equine-arteritis-virus",11047,"misc_feature","5399","5405","EAVgp1","","1ab","","",NA,"ribosomal frameshift slippery sequence","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Equine-arteritis-virus",11047,"gene","9751","9954","EAVgp2","GeneID:921345","E","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Equine-arteritis-virus",11047,"CDS","9751","9954","EAVgp2","GeneID:921345","E","envelope (E) protein","NP_127508.1",1,"ORF2a","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Equine-arteritis-virus",11047,"gene","9824","10507","EAVgp3","GeneID:921344","gp2b","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Equine-arteritis-virus",11047,"CDS","9824","10507","EAVgp3","GeneID:921344","gp2b","glycoprotein 2b (GP2b)","NP_065656.1",1,"ORF2b","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Equine-arteritis-virus",11047,"gene","10306","10797","EAVgp4","GeneID:921346","gp3","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Equine-arteritis-virus",11047,"CDS","10306","10797","EAVgp4","GeneID:921346","gp3","glycoprotein 3 (GP3)","NP_065657.1",1,"ORF3","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Equine-arteritis-virus",11047,"gene","10700","11158","EAVgp5","GeneID:921343","gp4","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Equine-arteritis-virus",11047,"CDS","10700","11158","EAVgp5","GeneID:921343","gp4","glycoprotein 4 (GP4)","NP_065658.1",1,"ORF4","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Equine-arteritis-virus",11047,"gene","11112","11291","EAVgp9","GeneID:12979089","orf5a","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Equine-arteritis-virus",11047,"CDS","11112","11291","EAVgp9","GeneID:12979089","orf5a","ORF5a protein","YP_006390077.1",1,"possibly it is the eighth structural protein of the","","","","","",NA,"",NA,"","al evidence_ no additional details","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Equine-arteritis-virus",11047,"gene","11146","11913","EAVgp6","GeneID:921342","gp5","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Equine-arteritis-virus",11047,"CDS","11146","11913","EAVgp6","GeneID:921342","gp5","glycoprotein 5 (GP5)","NP_065659.1",1,"ORF5","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Equine-arteritis-virus",11047,"gene","11901","12389","EAVgp7","GeneID:921340","","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Equine-arteritis-virus",11047,"CDS","11901","12389","EAVgp7","GeneID:921340","","hypothetical protein","NP_065660.1",1,"ORF6","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Equine-arteritis-virus",11047,"gene","12313","12645","EAVgp8","GeneID:921341","","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Equine-arteritis-virus",11047,"CDS","12313","12645","EAVgp8","GeneID:921341","","hypothetical protein","NP_065661.1",1,"ORF7","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Human-coronavirus-229E",11137,"source","1","27317","","taxon:11137","","","",NA,"","genomic RNA","","","","229E",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","","inf-1"
"Human-coronavirus-229E",11137,"gene","293","20568","HCoV229Egp1","GeneID:918764","","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Human-coronavirus-229E",11137,"CDS","293","20568","HCoV229Egp1","GeneID:918764","","replicase polyprotein 1ab","NP_073549.1",1,"translated by -1 ribosomal frameshift","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Human-coronavirus-229E",11137,"CDS","293","12550","HCoV229Egp1","GeneID:918764","","replicase polyprotein 1a","NP_073550.1",1,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Human-coronavirus-229E",11137,"gene","20570","24091","HCoV229Egp2","GeneID:918758","S","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Human-coronavirus-229E",11137,"CDS","20570","24091","HCoV229Egp2","GeneID:918758","S","surface glycoprotein","NP_073551.1",1,"structural protein","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Human-coronavirus-229E",11137,"gene","24091","24492","HCoV229Egp3","GeneID:918759","4a","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Human-coronavirus-229E",11137,"CDS","24091","24492","HCoV229Egp3","GeneID:918759","4a","4a protein","NP_073552.1",1,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
