	Accession.ID	Virus.Strain.Name	Data.Source	Related.ID	Lineage	Nuc.Completeness	Sequence.Length	Sequence.Quality	Quality.Assessment	Host	Sample.Collection.Date	Location	Originating.Lab	Submission.Date	Submitting.Lab	Create.Time	Last.Update.Time	Variant
21790	MZ290516	SARS-CoV-2/human/USA/MA-CDC-STM-000069411/2021	GenBank	 	B.1.526	Complete	29821	High	0/0/-/-/-	Homo sapiens	2021-05-03	United States / Massachusetts	 	2021-05-25	 	2021-05-30 06:41:28	2021-05-30 06:41:28	iota
21804	MZ290694	SARS-CoV-2/human/USA/FL-CDC-STM-000069636/2021	GenBank	 	B.1.526	Complete	29798	High	0/0/-/-/-	Homo sapiens	2021-05-05	United States / Florida	 	2021-05-25	 	2021-05-30 06:41:28	2021-05-30 06:41:28	iota
21805	MZ290698	SARS-CoV-2/human/USA/MA-CDC-STM-000069684/2021	GenBank	 	B.1.526	Complete	29822	High	0/0/-/-/-	Homo sapiens	2021-05-05	United States / Massachusetts	 	2021-05-25	 	2021-05-30 06:41:28	2021-05-30 06:41:28	iota
21816	MZ290764	SARS-CoV-2/human/USA/MA-CDC-STM-000069891/2021	GenBank	 	B.1.526	Complete	29798	High	0/0/-/-/-	Homo sapiens	2021-05-04	United States / Massachusetts	 	2021-05-25	 	2021-05-30 06:41:28	2021-05-30 06:41:28	iota
21822	MZ290815	SARS-CoV-2/human/USA/FL-CDC-STM-000069888/2021	GenBank	 	B.1.526	Complete	29820	High	0/0/-/-/-	Homo sapiens	2021-05-04	United States / Florida	 	2021-05-25	 	2021-05-30 06:41:28	2021-05-30 06:41:28	iota
21824	MZ290829	SARS-CoV-2/human/USA/NC-CDC-STM-000069934/2021	GenBank	 	B.1.526	Complete	29817	High	0/0/-/-/-	Homo sapiens	2021-05-06	United States / North Carolina	 	2021-05-25	 	2021-05-30 06:41:28	2021-05-30 06:41:28	iota
21827	MZ290870	SARS-CoV-2/human/USA/NC-CDC-STM-000069994/2021	GenBank	 	B.1.526	Complete	29818	High	0/0/-/-/-	Homo sapiens	2021-05-06	United States / North Carolina	 	2021-05-25	 	2021-05-30 06:41:28	2021-05-30 06:41:28	iota
21829	MZ290881	SARS-CoV-2/human/USA/FL-CDC-STM-000069908/2021	GenBank	 	B.1.526	Complete	29785	High	0/0/-/-/-	Homo sapiens	2021-05-05	United States / Florida	 	2021-05-25	 	2021-05-30 06:41:28	2021-05-30 06:41:28	iota
21830	MZ290900	SARS-CoV-2/human/USA/MI-CDC-STM-000070026/2021	GenBank	 	B.1.526	Complete	29798	High	0/0/-/-/-	Homo sapiens	2021-05-06	United States / Michigan	 	2021-05-25	 	2021-05-30 06:41:28	2021-05-30 06:41:28	iota
21836	MZ290942	SARS-CoV-2/human/USA/MI-CDC-STM-000070038/2021	GenBank	 	B.1.526	Complete	29820	High	0/0/-/-/-	Homo sapiens	2021-05-06	United States / Michigan	 	2021-05-25	 	2021-05-30 06:41:28	2021-05-30 06:41:28	iota
21839	MZ290990	SARS-CoV-2/human/USA/PA-CDC-STM-000070135/2021	GenBank	 	B.1.526	Complete	29821	High	0/0/-/-/-	Homo sapiens	2021-05-04	United States / Pennsylvania	 	2021-05-25	 	2021-05-30 06:41:28	2021-05-30 06:41:28	iota
21840	MZ290998	SARS-CoV-2/human/USA/PA-CDC-STM-000070104/2021	GenBank	 	B.1.526	Complete	29792	High	0/0/-/-/-	Homo sapiens	2021-05-04	United States / Pennsylvania	 	2021-05-25	 	2021-05-30 06:41:28	2021-05-30 06:41:28	iota
21842	MZ291016	SARS-CoV-2/human/USA/FL-CDC-STM-000070153/2021	GenBank	 	B.1.526	Complete	29821	High	0/0/-/-/-	Homo sapiens	2021-05-04	United States / Florida	 	2021-05-25	 	2021-05-30 06:41:28	2021-05-30 06:41:28	iota
21846	MZ291030	SARS-CoV-2/human/USA/PA-CDC-STM-000070186/2021	GenBank	 	B.1.526	Complete	29798	High	0/0/-/-/-	Homo sapiens	2021-05-04	United States / Pennsylvania	 	2021-05-25	 	2021-05-30 06:41:28	2021-05-30 06:41:28	iota
21855	MZ291141	SARS-CoV-2/human/USA/FL-CDC-STM-000070765/2021	GenBank	 	B.1.526	Complete	29798	High	0/0/-/-/-	Homo sapiens	2021-05-07	United States / Florida	 	2021-05-25	 	2021-05-30 06:41:28	2021-05-30 06:41:28	iota
21867	MZ291219	SARS-CoV-2/human/USA/FL-CDC-STM-000070865/2021	GenBank	 	B.1.526	Complete	29814	High	0/0/-/-/-	Homo sapiens	2021-05-07	United States / Florida	 	2021-05-25	 	2021-05-30 06:41:28	2021-05-30 06:41:28	iota
21868	MZ291250	SARS-CoV-2/human/USA/PA-CDC-STM-000070861/2021	GenBank	 	B.1.526	Complete	29816	High	0/0/-/-/-	Homo sapiens	2021-05-05	United States / Pennsylvania	 	2021-05-25	 	2021-05-30 06:41:28	2021-05-30 06:41:28	iota
21869	MZ291259	SARS-CoV-2/human/USA/PA-CDC-STM-000070846/2021	GenBank	 	B.1.526	Complete	29810	High	0/0/-/-/-	Homo sapiens	2021-05-05	United States / Pennsylvania	 	2021-05-25	 	2021-05-30 06:41:28	2021-05-30 06:41:28	iota
21871	MZ291275	SARS-CoV-2/human/USA/PA-CDC-STM-000070816/2021	GenBank	 	B.1.526	Complete	29811	High	0/0/-/-/-	Homo sapiens	2021-05-05	United States / Pennsylvania	 	2021-05-25	 	2021-05-30 06:41:28	2021-05-30 06:41:28	iota
21876	MZ291310	SARS-CoV-2/human/USA/MA-CDC-STM-000070960/2021	GenBank	 	B.1.526	Complete	29797	High	0/0/-/-/-	Homo sapiens	2021-05-07	United States / Massachusetts	 	2021-05-25	 	2021-05-30 06:41:28	2021-05-30 06:41:28	iota
21880	MZ291348	SARS-CoV-2/human/USA/PA-CDC-STM-000070980/2021	GenBank	 	B.1.526	Complete	29802	High	0/0/-/-/-	Homo sapiens	2021-05-06	United States / Pennsylvania	 	2021-05-25	 	2021-05-30 06:41:28	2021-05-30 06:41:28	iota
21889	MZ291441	SARS-CoV-2/human/USA/GA-GPHL-0397/2021	GenBank	EPI_ISL_2272593	B.1.526	Complete	29851	High	0/0/-/-/-	Homo sapiens	2021-04-28	United States / GA	 	2021-05-25	 	2021-05-30 06:41:21	2021-05-30 06:41:21	iota
21912	MZ293910	SARS-CoV-2/human/USA/NJ-CDC-ASC210064070/2021	GenBank	EPI_ISL_2280322	B.1.526	Complete	29885	High	0/0/-/-/-	Homo Sapiens	2021-05-15	United States / New Jersey	NA	2021-05-26	NA	2021-05-30 06:41:24	2021-06-08 14:04:01	iota
21927	MZ294090	SARS-CoV-2/human/USA/CA-CDC-ASC210064540/2021	GenBank	EPI_ISL_2280502	B.1.526	Complete	29864	High	0/0/-/-/-	Homo Sapiens	2021-05-14	United States / California	NA	2021-05-26	NA	2021-05-30 06:41:24	2021-06-08 14:04:01	iota
21930	MZ294100	SARS-CoV-2/human/USA/MA-CDC-ASC210064561/2021	GenBank	EPI_ISL_2280512	B.1.526	Complete	29854	High	0/0/-/-/-	Homo Sapiens	2021-05-17	United States / Massachusetts	NA	2021-05-26	NA	2021-05-30 06:41:24	2021-06-08 14:04:01	iota
21932	MZ294119	SARS-CoV-2/human/USA/NC-CDC-ASC210064585/2021	GenBank	EPI_ISL_2280531	B.1.526	Complete	29891	High	0/0/-/-/-	Homo Sapiens	2021-05-17	United States / North Carolina	NA	2021-05-26	NA	2021-05-30 06:41:24	2021-06-08 14:04:01	iota
21939	MZ294171	SARS-CoV-2/human/USA/TN-CDC-ASC210063950/2021	GenBank	EPI_ISL_2280583	B.1.526	Complete	29892	High	0/0/-/-/-	Homo Sapiens	2021-05-15	United States / Tennessee	NA	2021-05-26	NA	2021-05-30 06:41:24	2021-06-08 14:04:01	iota
21945	MZ294234	SARS-CoV-2/human/USA/IL-CDC-ASC210063964/2021	GenBank	EPI_ISL_2280646	B.1.526	Complete	29888	High	0/0/-/-/-	Homo Sapiens	2021-05-16	United States / Illinois	NA	2021-05-26	NA	2021-05-30 06:41:24	2021-06-08 14:04:01	iota
21951	MZ294273	SARS-CoV-2/human/USA/NC-CDC-ASC210064019/2021	GenBank	EPI_ISL_2280685	B.1.526	Complete	29859	High	0/0/-/-/-	Homo Sapiens	2021-05-16	United States / North Carolina	NA	2021-05-26	NA	2021-05-30 06:41:24	2021-06-08 14:04:01	iota
21952	MZ294284	SARS-CoV-2/human/USA/NC-CDC-ASC210064036/2021	GenBank	EPI_ISL_2280696	B.1.526	Complete	29878	High	0/0/-/-/-	Homo Sapiens	2021-05-16	United States / North Carolina	NA	2021-05-26	NA	2021-05-30 06:41:24	2021-06-08 14:04:01	iota
21954	MZ294287	SARS-CoV-2/human/USA/NC-CDC-ASC210064039/2021	GenBank	EPI_ISL_2280699	B.1.526	Complete	29862	High	0/0/-/-/-	Homo Sapiens	2021-05-16	United States / North Carolina	NA	2021-05-26	NA	2021-05-30 06:41:24	2021-06-08 14:04:01	iota
21955	MZ294288	SARS-CoV-2/human/USA/NC-CDC-ASC210064040/2021	GenBank	EPI_ISL_2280700	B.1.526	Complete	29868	High	0/0/-/-/-	Homo Sapiens	2021-05-16	United States / North Carolina	NA	2021-05-26	NA	2021-05-30 06:41:24	2021-06-08 14:04:01	iota
21956	MZ294290	SARS-CoV-2/human/USA/NC-CDC-ASC210064042/2021	GenBank	EPI_ISL_2280702	B.1.526	Complete	29865	High	0/0/-/-/-	Homo Sapiens	2021-05-16	United States / North Carolina	NA	2021-05-26	NA	2021-05-30 06:41:24	2021-06-08 14:04:01	iota
21968	MZ294486	SARS-CoV-2/human/USA/WV-CDC-ASC210063317/2021	GenBank	EPI_ISL_2280898	B.1.526	Complete	29873	High	0/0/-/-/-	Homo Sapiens	2021-05-12	United States / West Virginia	NA	2021-05-26	NA	2021-05-30 06:41:24	2021-06-08 14:04:01	iota
21975	MZ294627	SARS-CoV-2/human/USA/NC-CDC-ASC210065059/2021	GenBank	EPI_ISL_2281039	B.1.526	Complete	29831	High	0/0/-/-/-	Homo Sapiens	2021-05-17	United States / North Carolina	NA	2021-05-26	NA	2021-05-30 06:41:24	2021-06-08 14:04:01	iota
21979	MZ294694	SARS-CoV-2/human/USA/CA-CDC-ASC210064405/2021	GenBank	EPI_ISL_2281106	B.1.526	Complete	29878	High	0/0/-/-/-	Homo Sapiens	2021-05-16	United States / California	NA	2021-05-26	NA	2021-05-30 06:41:24	2021-06-08 14:04:01	iota
21981	MZ294701	SARS-CoV-2/human/USA/UT-CDC-ASC210064417/2021	GenBank	EPI_ISL_2281113	B.1.526	Complete	29860	High	0/0/-/-/-	Homo Sapiens	2021-05-17	United States / Utah	NA	2021-05-26	NA	2021-05-30 06:41:24	2021-06-08 14:04:01	iota
21982	MZ294726	SARS-CoV-2/human/USA/IL-CDC-ASC210064272/2021	GenBank	EPI_ISL_2281138	B.1.526	Complete	29873	High	0/0/-/-/-	Homo Sapiens	2021-05-17	United States / Illinois	NA	2021-05-26	NA	2021-05-30 06:41:24	2021-06-08 14:04:01	iota
21983	MZ294728	SARS-CoV-2/human/USA/IL-CDC-ASC210064274/2021	GenBank	EPI_ISL_2281140	B.1.526	Complete	29885	High	0/0/-/-/-	Homo Sapiens	2021-05-17	United States / Illinois	NA	2021-05-26	NA	2021-05-30 06:41:24	2021-06-08 14:04:01	iota
21985	MZ294776	SARS-CoV-2/human/USA/MN-CDC-ASC210064745/2021	GenBank	EPI_ISL_2281188	B.1.526	Complete	29866	High	0/0/-/-/-	Homo Sapiens	2021-05-18	United States / Minnesota	NA	2021-05-26	NA	2021-05-30 06:41:21	2021-06-08 14:04:01	iota
22010	MZ295325	SARS-CoV-2/human/USA/MN-MDH-7498/2021	GenBank	EPI_ISL_2296513	B.1.526	Complete	29749	High	0/0/-/-/-	Homo Sapiens	2021-05-11	United States / Minnesota	NA	2021-05-27	NA	2021-05-30 06:41:25	2021-06-08 14:04:01	iota
22013	MZ295414	SARS-CoV-2/human/USA/MN-CDC-IBX540112013422/2021	GenBank	EPI_ISL_2282325	B.1.526	Complete	29818	High	0/0/-/-/-	Homo Sapiens	2021-05-05	United States / Minnesota	NA	2021-05-26	NA	2021-05-30 06:41:26	2021-06-08 14:04:01	iota
22021	MZ295861	SARS-CoV-2/human/USA/CO-CDC-IBX586235801145/2021	GenBank	EPI_ISL_2282772	B.1.526	Complete	29782	High	0/0/-/-/-	Homo Sapiens	2021-05-05	United States / Colorado	NA	2021-05-26	NA	2021-05-30 06:41:26	2021-06-08 14:04:01	iota
22023	MZ295966	SARS-CoV-2/human/USA/MN-CDC-IBX984974877833/2021	GenBank	EPI_ISL_2282877	B.1.526	Complete	29817	High	0/0/-/-/-	Homo Sapiens	2021-05-02	United States / Minnesota	NA	2021-05-26	NA	2021-05-30 06:41:26	2021-06-08 14:04:01	iota
22024	MZ295981	SARS-CoV-2/human/USA/MN-CDC-IBX143795156083/2021	GenBank	EPI_ISL_2282892	B.1.526	Complete	29813	High	0/0/-/-/-	Homo Sapiens	2021-05-03	United States / Minnesota	NA	2021-05-26	NA	2021-05-30 06:41:26	2021-06-08 14:04:01	iota
22030	MZ296117	SARS-CoV-2/human/USA/NJ-CDC-ASC210064262/2021	GenBank	EPI_ISL_2283877	B.1.526	Complete	29878	High	0/0/-/-/-	Homo Sapiens	2021-05-16	United States / New Jersey	NA	2021-05-26	NA	2021-05-30 06:41:24	2021-06-08 14:04:01	iota
22036	MZ296419	SARS-CoV-2/human/USA/PA-CDC-IBX372081990762/2021	GenBank	EPI_ISL_2283297	B.1.526	Complete	29808	High	0/0/-/-/-	Homo Sapiens	2021-04-14	United States / Pennsylvania	NA	2021-05-26	NA	2021-05-30 06:41:26	2021-06-08 14:04:01	iota
22038	MZ296442	SARS-CoV-2/human/USA/NJ-CDC-IBX025495179687/2021	GenBank	EPI_ISL_2283319	B.1.526	Complete	29812	High	0/0/-/-/-	Homo Sapiens	2021-04-14	United States / New Jersey	NA	2021-05-26	NA	2021-05-30 06:41:26	2021-06-08 14:04:01	iota
22039	MZ296459	SARS-CoV-2/human/USA/NJ-CDC-IBX075592410687/2021	GenBank	EPI_ISL_2283336	B.1.526	Complete	29811	High	0/0/-/-/-	Homo Sapiens	2021-04-15	United States / New Jersey	NA	2021-05-26	NA	2021-05-30 06:41:26	2021-06-08 14:04:01	iota
22040	MZ296507	SARS-CoV-2/human/USA/NJ-CDC-IBX248841749276/2021	GenBank	EPI_ISL_2283384	B.1.526	Complete	29821	High	0/0/-/-/-	Homo Sapiens	2021-04-15	United States / New Jersey	NA	2021-05-26	NA	2021-05-30 06:41:26	2021-06-08 14:04:01	iota
22042	MZ296562	SARS-CoV-2/human/USA/NY-CDC-IBX492268930182/2021	GenBank	EPI_ISL_2283439	B.1.526	Complete	29808	High	0/0/-/-/-	Homo Sapiens	2021-04-21	United States / New York	NA	2021-05-26	NA	2021-05-30 06:41:26	2021-06-08 14:04:01	iota
22043	MZ296565	SARS-CoV-2/human/USA/NJ-CDC-IBX495455378195/2021	GenBank	EPI_ISL_2283442	B.1.526	Complete	29783	High	0/0/-/-/-	Homo Sapiens	2021-04-15	United States / New Jersey	NA	2021-05-26	NA	2021-05-30 06:41:26	2021-06-08 14:04:01	iota
22044	MZ296576	SARS-CoV-2/human/USA/MN-CDC-IBX517991629528/2021	GenBank	EPI_ISL_2283453	B.1.526	Complete	29820	High	0/0/-/-/-	Homo Sapiens	2021-04-19	United States / Minnesota	NA	2021-05-26	NA	2021-05-30 06:41:26	2021-06-08 14:04:01	iota
22046	MZ296622	SARS-CoV-2/human/USA/NJ-CDC-IBX692520512280/2021	GenBank	EPI_ISL_2283499	B.1.526	Complete	29802	High	0/0/-/-/-	Homo Sapiens	2021-04-15	United States / New Jersey	NA	2021-05-26	NA	2021-05-30 06:41:26	2021-06-08 14:04:01	iota
22048	MZ296636	SARS-CoV-2/human/USA/NJ-CDC-IBX755186313282/2021	GenBank	EPI_ISL_2283513	B.1.526	Complete	29817	High	0/0/-/-/-	Homo Sapiens	2021-04-15	United States / New Jersey	NA	2021-05-26	NA	2021-05-30 06:41:26	2021-06-08 14:04:01	iota
22050	MZ296671	SARS-CoV-2/human/USA/NJ-CDC-IBX880864083196/2021	GenBank	EPI_ISL_2283548	B.1.526	Complete	29815	High	0/0/-/-/-	Homo Sapiens	2021-04-16	United States / New Jersey	NA	2021-05-26	NA	2021-05-30 06:41:26	2021-06-08 14:04:01	iota
22052	MZ296699	SARS-CoV-2/human/USA/NJ-CDC-IBX986273827538/2021	GenBank	EPI_ISL_2283576	B.1.526	Complete	29821	High	0/0/-/-/-	Homo Sapiens	2021-04-16	United States / New Jersey	NA	2021-05-26	NA	2021-05-30 06:41:26	2021-06-08 14:04:01	iota
22053	MZ296735	SARS-CoV-2/human/USA/OR-CDC-IBX470385530562/2021	GenBank	EPI_ISL_2283612	B.1.526	Complete	29812	High	0/0/-/-/-	Homo Sapiens	2021-04-15	United States / Oregon	NA	2021-05-26	NA	2021-05-30 06:41:26	2021-06-08 14:04:01	iota
22078	MZ298071	SARS-CoV-2/human/USA/CO-CDC-MMB08668579/2021	GenBank	EPI_ISL_2285082	B.1.526	Complete	29787	High	0/0/-/-/-	Homo Sapiens	2021-05-05	United States / Colorado	NA	2021-05-26	NA	2021-05-30 06:41:26	2021-06-08 14:04:01	iota
22087	MZ304800	SARS-CoV-2/human/USA/NY-CDC-QDX24799223/2021	GenBank	EPI_ISL_2304594	B.1.526	Complete	29772	High	0/0/-/-/-	Homo Sapiens	2021-05-06	United States / New York	NA	2021-05-27	NA	2021-05-30 06:41:25	2021-06-08 14:04:01	iota
22093	MZ304877	SARS-CoV-2/human/USA/PA-CDC-QDX24758620/2021	GenBank	EPI_ISL_2304671	B.1.526	Complete	29769	High	0/0/-/-/-	Homo Sapiens	2021-05-06	United States / Pennsylvania	NA	2021-05-27	NA	2021-05-30 06:41:25	2021-06-08 14:04:01	iota
22094	MZ304883	SARS-CoV-2/human/USA/RI-CDC-QDX24758681/2021	GenBank	EPI_ISL_2304677	B.1.526	Complete	29749	High	0/0/-/-/-	Homo Sapiens	2021-05-07	United States / Rhode Island	NA	2021-05-27	NA	2021-05-30 06:41:25	2021-06-08 14:04:01	iota
22096	MZ304899	SARS-CoV-2/human/USA/PA-CDC-QDX24758640/2021	GenBank	EPI_ISL_2304693	B.1.526	Complete	29772	High	0/0/-/-/-	Homo Sapiens	2021-05-07	United States / Pennsylvania	NA	2021-05-27	NA	2021-05-30 06:41:25	2021-06-08 14:04:01	iota
22120	MZ306065	SARS-CoV-2/human/USA/MD-CDC-MMB08710938/2021	GenBank	EPI_ISL_2307200	B.1.526	Complete	29787	High	0/0/-/-/-	Homo Sapiens	2021-05-08	United States / Maryland	NA	2021-05-27	NA	2021-05-30 06:41:25	2021-06-08 14:04:01	iota
22122	MZ306079	SARS-CoV-2/human/USA/SC-CDC-MMB08718675/2021	GenBank	EPI_ISL_2307214	B.1.526	Complete	29790	High	0/0/-/-/-	Homo Sapiens	2021-05-09	United States / South Carolina	NA	2021-05-27	NA	2021-05-30 06:41:25	2021-06-08 14:04:01	iota
22124	MZ306106	SARS-CoV-2/human/USA/CO-CDC-MMB08679842/2021	GenBank	EPI_ISL_2307241	B.1.526	Complete	29767	High	0/0/-/-/-	Homo Sapiens	2021-05-06	United States / Colorado	NA	2021-05-27	NA	2021-05-30 06:41:25	2021-06-08 14:04:01	iota
22135	MZ306407	SARS-CoV-2/human/USA/CA-CDC-LC0059687/2021	GenBank	EPI_ISL_2304980	B.1.526	Complete	29700	High	0/0/-/-/-	Homo Sapiens	2021-05-11	United States / California	NA	2021-05-27	NA	2021-05-30 06:41:25	2021-06-08 14:04:01	iota
22141	MZ306495	SARS-CoV-2/human/USA/WV-CDC-LC0059553/2021	GenBank	EPI_ISL_2305068	B.1.526	Complete	29673	High	0/0/-/-/-	Homo Sapiens	2021-05-12	United States / West Virginia	NA	2021-05-27	NA	2021-05-30 06:41:24	2021-06-08 14:04:01	iota
22150	MZ306570	SARS-CoV-2/human/USA/CA-CDC-LC0059810/2021	GenBank	EPI_ISL_2305143	B.1.526	Complete	29704	High	0/0/-/-/-	Homo Sapiens	2021-05-12	United States / California	NA	2021-05-27	NA	2021-05-30 06:41:24	2021-06-08 14:04:01	iota
22151	MZ306615	SARS-CoV-2/human/USA/WV-CDC-LC0060050/2021	GenBank	EPI_ISL_2305188	B.1.526	Complete	29703	High	0/0/-/-/-	Homo Sapiens	2021-05-13	United States / West Virginia	NA	2021-05-27	NA	2021-05-30 06:41:24	2021-06-08 14:04:01	iota
22155	MZ306683	SARS-CoV-2/human/USA/AZ-CDC-LC0060174/2021	GenBank	EPI_ISL_2305256	B.1.526	Complete	29703	High	0/0/-/-/-	Homo Sapiens	2021-05-14	United States / Arizona	NA	2021-05-27	NA	2021-05-30 06:41:24	2021-06-08 14:04:01	iota
22160	MZ306777	SARS-CoV-2/human/USA/WV-CDC-LC0059981/2021	GenBank	EPI_ISL_2305350	B.1.526	Complete	29700	High	0/0/-/-/-	Homo Sapiens	2021-05-15	United States / West Virginia	NA	2021-05-27	NA	2021-05-30 06:41:24	2021-06-08 14:04:01	iota
22182	MZ307203	SARS-CoV-2/human/USA/IL-CDC-LC0060519/2021	GenBank	EPI_ISL_2305846	B.1.526	Complete	29701	High	0/0/-/-/-	Homo Sapiens	2021-05-10	United States / Illinois	NA	2021-05-27	NA	2021-05-30 06:41:25	2021-06-08 14:04:01	iota
22199	MZ307492	SARS-CoV-2/human/USA/PA-CDC-LC0060942/2021	GenBank	EPI_ISL_2306139	B.1.526	Complete	29767	High	0/0/-/-/-	Homo Sapiens	2021-05-11	United States / Pennsylvania	NA	2021-05-27	NA	2021-05-30 06:41:25	2021-06-08 14:04:01	iota
22209	MZ307612	SARS-CoV-2/human/USA/DC-CDC-LC0060836/2021	GenBank	EPI_ISL_2306259	B.1.526	Complete	29726	High	0/0/-/-/-	Homo Sapiens	2021-05-12	United States / District of Columbia	NA	2021-05-27	NA	2021-05-30 06:41:24	2021-06-08 14:04:01	iota
22213	MZ307663	SARS-CoV-2/human/USA/NJ-CDC-LC0060996/2021	GenBank	EPI_ISL_2306310	B.1.526	Complete	29770	High	0/0/-/-/-	Homo Sapiens	2021-05-12	United States / New Jersey	NA	2021-05-27	NA	2021-05-30 06:41:24	2021-06-08 14:04:01	iota
22218	MZ307685	SARS-CoV-2/human/USA/NJ-CDC-LC0061139/2021	GenBank	EPI_ISL_2306332	B.1.526	Complete	29770	High	0/0/-/-/-	Homo Sapiens	2021-05-12	United States / New Jersey	NA	2021-05-27	NA	2021-05-30 06:41:24	2021-06-08 14:04:01	iota
22223	MZ307722	SARS-CoV-2/human/USA/NC-CDC-LC0061082/2021	GenBank	EPI_ISL_2306369	B.1.526	Complete	29706	High	0/0/-/-/-	Homo Sapiens	2021-05-11	United States / North Carolina	NA	2021-05-27	NA	2021-05-30 06:41:25	2021-06-08 14:04:01	iota
22224	MZ307739	SARS-CoV-2/human/USA/NJ-CDC-LC0061240/2021	GenBank	EPI_ISL_2306386	B.1.526	Complete	29770	High	0/0/-/-/-	Homo Sapiens	2021-05-13	United States / New Jersey	NA	2021-05-27	NA	2021-05-30 06:41:24	2021-06-08 14:04:01	iota
22227	MZ307757	SARS-CoV-2/human/USA/OH-CDC-LC0061327/2021	GenBank	EPI_ISL_2306404	B.1.526	Complete	29640	High	0/0/-/-/-	Homo Sapiens	2021-05-11	United States / Ohio	NA	2021-05-27	NA	2021-05-30 06:41:25	2021-06-08 14:04:01	iota
22246	MZ307911	SARS-CoV-2/human/USA/NJ-CDC-LC0061411/2021	GenBank	EPI_ISL_2306558	B.1.526	Complete	29673	High	0/0/-/-/-	Homo Sapiens	2021-05-13	United States / New Jersey	NA	2021-05-27	NA	2021-05-30 06:41:24	2021-06-08 14:04:01	iota
22248	MZ307929	SARS-CoV-2/human/USA/PA-CDC-LC0061326/2021	GenBank	EPI_ISL_2306576	B.1.526	Complete	29770	High	0/0/-/-/-	Homo Sapiens	2021-05-14	United States / Pennsylvania	NA	2021-05-27	NA	2021-05-30 06:41:24	2021-06-08 14:04:01	iota
22249	MZ307947	SARS-CoV-2/human/USA/PA-CDC-LC0061489/2021	GenBank	EPI_ISL_2306594	B.1.526	Complete	29769	High	0/0/-/-/-	Homo Sapiens	2021-05-14	United States / Pennsylvania	NA	2021-05-27	NA	2021-05-30 06:41:24	2021-06-08 14:04:01	iota
22255	MZ307977	SARS-CoV-2/human/USA/IL-CDC-LC0061266/2021	GenBank	EPI_ISL_2306624	B.1.526	Complete	29770	High	0/0/-/-/-	Homo Sapiens	2021-05-14	United States / Illinois	NA	2021-05-27	NA	2021-05-30 06:41:24	2021-06-08 14:04:01	iota
22258	MZ308014	SARS-CoV-2/human/USA/NH-CDC-LC0061855/2021	GenBank	EPI_ISL_2306661	B.1.526	Complete	29733	High	13/0/-/-/-	Homo Sapiens	2021-05-10	United States / New Hampshire	NA	2021-05-27	NA	2021-05-30 06:41:25	2021-06-08 14:04:01	iota
22260	MZ308026	SARS-CoV-2/human/USA/MA-CDC-LC0061620/2021	GenBank	EPI_ISL_2306673	B.1.526	Complete	29766	High	0/0/-/-/-	Homo Sapiens	2021-05-10	United States / Massachusetts	NA	2021-05-27	NA	2021-05-30 06:41:25	2021-06-08 14:04:01	iota
22277	MZ308181	SARS-CoV-2/human/USA/FL-CDC-LC0061819/2021	GenBank	EPI_ISL_2306828	B.1.526	Complete	29701	High	0/0/-/-/-	Homo Sapiens	2021-05-12	United States / Florida	NA	2021-05-27	NA	2021-05-30 06:41:24	2021-06-08 14:04:01	iota
22279	MZ308222	SARS-CoV-2/human/USA/MA-CDC-LC0061953/2021	GenBank	EPI_ISL_2306869	B.1.526	Complete	29746	High	0/0/-/-/-	Homo Sapiens	2021-05-13	United States / Massachusetts	NA	2021-05-27	NA	2021-05-30 06:41:24	2021-06-08 14:04:01	iota
22281	MZ308228	SARS-CoV-2/human/USA/VA-CDC-LC0061803/2021	GenBank	EPI_ISL_2306875	B.1.526	Complete	29703	High	0/0/-/-/-	Homo Sapiens	2021-05-13	United States / Virginia	NA	2021-05-27	NA	2021-05-30 06:41:24	2021-06-08 14:04:01	iota
22285	MZ308252	SARS-CoV-2/human/USA/FL-CDC-LC0061829/2021	GenBank	EPI_ISL_2306899	B.1.526	Complete	29770	High	0/0/-/-/-	Homo Sapiens	2021-05-13	United States / Florida	NA	2021-05-27	NA	2021-05-30 06:41:24	2021-06-08 14:04:01	iota
22288	MZ308269	SARS-CoV-2/human/USA/CT-CDC-LC0062002/2021	GenBank	EPI_ISL_2306916	B.1.526	Complete	29658	High	0/0/-/-/-	Homo Sapiens	2021-05-13	United States / Connecticut	NA	2021-05-27	NA	2021-05-30 06:41:24	2021-06-08 14:04:01	iota
22290	MZ308278	SARS-CoV-2/human/USA/MA-CDC-LC0061642/2021	GenBank	EPI_ISL_2306925	B.1.526	Complete	29767	High	0/0/-/-/-	Homo Sapiens	2021-05-14	United States / Massachusetts	NA	2021-05-27	NA	2021-05-30 06:41:24	2021-06-08 14:04:01	iota
22291	MZ308279	SARS-CoV-2/human/USA/MA-CDC-LC0061876/2021	GenBank	EPI_ISL_2306926	B.1.526	Complete	29713	High	0/0/-/-/-	Homo Sapiens	2021-05-14	United States / Massachusetts	NA	2021-05-27	NA	2021-05-30 06:41:24	2021-06-08 14:04:01	iota
22292	MZ308324	SARS-CoV-2/human/USA/RI-CDC-LC0061806/2021	GenBank	EPI_ISL_2306971	B.1.526	Complete	29769	High	0/0/-/-/-	Homo Sapiens	2021-05-14	United States / Rhode Island	NA	2021-05-27	NA	2021-05-30 06:41:24	2021-06-08 14:04:01	iota
