	Accession.ID	Virus.Strain.Name	Data.Source	Related.ID	Lineage	Nuc.Completeness	Sequence.Length	Sequence.Quality	Quality.Assessment	Host	Sample.Collection.Date	Location	Originating.Lab	Submission.Date	Submitting.Lab	Create.Time	Last.Update.Time	Variant
27870	MZ530375.1	SARS-CoV-2/human/USA/UT-CDC-QDX26075702/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-17	United States / Utah	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27871	MZ530376.1	SARS-CoV-2/human/USA/NV-CDC-QDX26075795/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-21	United States / Nevada	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27872	MZ530377.1	SARS-CoV-2/human/USA/AR-CDC-QDX26075314/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-17	United States / Arkansas	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27873	MZ530378.1	SARS-CoV-2/human/USA/AR-CDC-QDX26075679/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-17	United States / Arkansas	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27874	MZ530379.1	SARS-CoV-2/human/USA/NV-CDC-QDX26075836/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-21	United States / Nevada	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27875	MZ530380.1	SARS-CoV-2/human/USA/NV-CDC-QDX26032391/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-18	United States / Nevada	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27877	MZ530387.1	SARS-CoV-2/human/USA/NV-CDC-QDX26032450/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-19	United States / Nevada	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27878	MZ530392.1	SARS-CoV-2/human/USA/MO-CDC-QDX26075675/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-15	United States / Missouri	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27879	MZ530393.1	SARS-CoV-2/human/USA/NV-CDC-QDX26075779/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-21	United States / Nevada	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27880	MZ530394.1	SARS-CoV-2/human/USA/IL-CDC-QDX26076078/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-16	United States / Illinois	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27881	MZ530395.1	SARS-CoV-2/human/USA/NV-CDC-QDX26032333/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-17	United States / Nevada	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27882	MZ530396.1	SARS-CoV-2/human/USA/NV-CDC-QDX26032409/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-18	United States / Nevada	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27883	MZ530398.1	SARS-CoV-2/human/USA/CA-CDC-QDX26075533/2021	GenBank	NA	B.1.617.2	Complete	29760	High	0/0/-/-/-	Homo sapiens	2021-06-19	United States / California	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27884	MZ530399.1	SARS-CoV-2/human/USA/NH-CDC-QDX26076034/2021	GenBank	NA	B.1.617.2	Complete	29754	High	0/0/-/-/-	Homo sapiens	2021-06-21	United States / New Hampshire	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27885	MZ530402.1	SARS-CoV-2/human/USA/NV-CDC-QDX26075855/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-21	United States / Nevada	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27886	MZ530408.1	SARS-CoV-2/human/USA/NV-CDC-QDX26032526/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-19	United States / Nevada	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27887	MZ530413.1	SARS-CoV-2/human/USA/CA-CDC-QDX26075442/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-17	United States / California	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27888	MZ530415.1	SARS-CoV-2/human/USA/NJ-CDC-QDX26115818/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-17	United States / New Jersey	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27889	MZ530419.1	SARS-CoV-2/human/USA/MO-CDC-QDX26116085/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-20	United States / Missouri	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27890	MZ530421.1	SARS-CoV-2/human/USA/TX-CDC-QDX26115853/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-20	United States / Texas	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27891	MZ530422.1	SARS-CoV-2/human/USA/NV-CDC-QDX26075832/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-21	United States / Nevada	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27892	MZ530426.1	SARS-CoV-2/human/USA/MO-CDC-QDX26116064/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-20	United States / Missouri	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27893	MZ530427.1	SARS-CoV-2/human/USA/CA-CDC-QDX26075412/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-17	United States / California	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27894	MZ530428.1	SARS-CoV-2/human/USA/TX-CDC-QDX26115964/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-20	United States / Texas	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27895	MZ530432.1	SARS-CoV-2/human/USA/NM-CDC-QDX26115705/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-21	United States / New Mexico	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27896	MZ530433.1	SARS-CoV-2/human/USA/MO-CDC-QDX26116078/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-20	United States / Missouri	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27897	MZ530435.1	SARS-CoV-2/human/USA/TX-CDC-QDX26115890/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-21	United States / Texas	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27898	MZ530436.1	SARS-CoV-2/human/USA/NC-CDC-QDX26115938/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-20	United States / North Carolina	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27899	MZ530439.1	SARS-CoV-2/human/USA/NV-CDC-QDX26075883/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-22	United States / Nevada	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27901	MZ530444.1	SARS-CoV-2/human/USA/TX-CDC-QDX26115891/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-17	United States / Texas	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27902	MZ530446.1	SARS-CoV-2/human/USA/TX-CDC-QDX26115889/2021	GenBank	NA	B.1.617.2	Complete	29754	High	0/0/-/-/-	Homo sapiens	2021-06-21	United States / Texas	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27903	MZ530447.1	SARS-CoV-2/human/USA/TX-CDC-QDX26116026/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-21	United States / Texas	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27904	MZ530448.1	SARS-CoV-2/human/USA/TX-CDC-QDX26115916/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-21	United States / Texas	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27905	MZ530453.1	SARS-CoV-2/human/USA/PA-CDC-QDX26116240/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-17	United States / Pennsylvania	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27906	MZ530455.1	SARS-CoV-2/human/USA/MO-CDC-QDX26116073/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-20	United States / Missouri	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27907	MZ530456.1	SARS-CoV-2/human/USA/CA-CDC-QDX26075419/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-17	United States / California	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27908	MZ530457.1	SARS-CoV-2/human/USA/NJ-CDC-QDX26115796/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-16	United States / New Jersey	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27909	MZ530458.1	SARS-CoV-2/human/USA/NY-CDC-QDX26115816/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-17	United States / New York	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27910	MZ530464.1	SARS-CoV-2/human/USA/CA-CDC-QDX26075405/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-17	United States / California	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27911	MZ530465.1	SARS-CoV-2/human/USA/TX-CDC-QDX26115859/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-20	United States / Texas	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27912	MZ530468.1	SARS-CoV-2/human/USA/NJ-CDC-QDX26115811/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-17	United States / New Jersey	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27913	MZ530469.1	SARS-CoV-2/human/USA/FL-CDC-QDX26118032/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-21	United States / Florida	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27914	MZ530470.1	SARS-CoV-2/human/USA/TX-CDC-QDX26115927/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-21	United States / Texas	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27915	MZ530471.1	SARS-CoV-2/human/USA/CA-CDC-QDX26075374/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-16	United States / California	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27916	MZ530472.1	SARS-CoV-2/human/USA/TX-CDC-QDX26115843/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-20	United States / Texas	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27917	MZ530473.1	SARS-CoV-2/human/USA/UT-CDC-QDX26118071/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-19	United States / Utah	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27918	MZ530474.1	SARS-CoV-2/human/USA/NV-CDC-QDX26116141/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-22	United States / Nevada	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27919	MZ530477.1	SARS-CoV-2/human/USA/TX-CDC-QDX26115874/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-21	United States / Texas	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27920	MZ530481.1	SARS-CoV-2/human/USA/NV-CDC-QDX26075846/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-21	United States / Nevada	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27921	MZ530491.1	SARS-CoV-2/human/USA/HI-CDC-QDX26075521/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-18	United States / Hawaii	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27922	MZ530495.1	SARS-CoV-2/human/USA/CA-CDC-QDX26118043/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-19	United States / California	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27923	MZ530497.1	SARS-CoV-2/human/USA/UT-CDC-QDX26118072/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-19	United States / Utah	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27925	MZ530504.1	SARS-CoV-2/human/USA/FL-CDC-QDX26117996/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-20	United States / Florida	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27926	MZ530505.1	SARS-CoV-2/human/USA/TX-CDC-QDX26115875/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-21	United States / Texas	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27927	MZ530507.1	SARS-CoV-2/human/USA/GA-CDC-QDX26115710/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-21	United States / Georgia	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27928	MZ530508.1	SARS-CoV-2/human/USA/TX-CDC-QDX26115920/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-21	United States / Texas	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27929	MZ530510.1	SARS-CoV-2/human/USA/MO-CDC-QDX26116117/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-21	United States / Missouri	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27930	MZ530513.1	SARS-CoV-2/human/USA/TX-CDC-QDX26115919/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-21	United States / Texas	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27931	MZ530514.1	SARS-CoV-2/human/USA/TX-CDC-QDX26115895/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-21	United States / Texas	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27932	MZ530515.1	SARS-CoV-2/human/USA/NY-CDC-QDX26115801/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-17	United States / New York	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27933	MZ530518.1	SARS-CoV-2/human/USA/NJ-CDC-QDX26115789/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-16	United States / New Jersey	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27934	MZ530521.1	SARS-CoV-2/human/USA/IL-CDC-QDX26116086/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-20	United States / Illinois	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27935	MZ530522.1	SARS-CoV-2/human/USA/NV-CDC-QDX26116186/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-23	United States / Nevada	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27936	MZ530524.1	SARS-CoV-2/human/USA/MO-CDC-QDX26116112/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-21	United States / Missouri	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27937	MZ530526.1	SARS-CoV-2/human/USA/MO-CDC-QDX26116088/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-20	United States / Missouri	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27938	MZ530530.1	SARS-CoV-2/human/USA/NJ-CDC-QDX26115836/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-17	United States / New Jersey	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27939	MZ530536.1	SARS-CoV-2/human/USA/FL-CDC-QDX26118099/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-21	United States / Florida	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27940	MZ530538.1	SARS-CoV-2/human/USA/NV-CDC-QDX26116125/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-22	United States / Nevada	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27941	MZ530539.1	SARS-CoV-2/human/USA/TX-CDC-QDX26115882/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-20	United States / Texas	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27943	MZ530546.1	SARS-CoV-2/human/USA/TX-CDC-QDX26115845/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-20	United States / Texas	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27944	MZ530547.1	SARS-CoV-2/human/USA/TX-CDC-QDX26115936/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-21	United States / Texas	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27945	MZ530548.1	SARS-CoV-2/human/USA/LA-CDC-QDX26115899/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-21	United States / Louisiana	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27946	MZ530551.1	SARS-CoV-2/human/USA/NV-CDC-QDX26075810/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-21	United States / Nevada	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27947	MZ530552.1	SARS-CoV-2/human/USA/MO-CDC-QDX26116100/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-21	United States / Missouri	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27948	MZ530553.1	SARS-CoV-2/human/USA/MO-CDC-QDX26116084/2021	GenBank	NA	B.1.617.2	Complete	29769	High	2/0/-/-/-	Homo sapiens	2021-06-20	United States / Missouri	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27949	MZ530556.1	SARS-CoV-2/human/USA/TX-CDC-QDX26115860/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-20	United States / Texas	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27950	MZ530562.1	SARS-CoV-2/human/USA/NJ-CDC-QDX26115799/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-16	United States / New Jersey	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27952	MZ530565.1	SARS-CoV-2/human/USA/NV-CDC-QDX26116194/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-23	United States / Nevada	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27953	MZ530566.1	SARS-CoV-2/human/USA/MO-CDC-QDX26116077/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-20	United States / Missouri	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27954	MZ530568.1	SARS-CoV-2/human/USA/IL-CDC-QDX26116092/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-20	United States / Illinois	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27955	MZ530569.1	SARS-CoV-2/human/USA/MO-CDC-QDX26116110/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-21	United States / Missouri	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27956	MZ530580.1	SARS-CoV-2/human/USA/CA-CDC-QDX26075437/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-17	United States / California	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27957	MZ530584.1	SARS-CoV-2/human/USA/NV-CDC-QDX26116198/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-23	United States / Nevada	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27958	MZ530586.1	SARS-CoV-2/human/USA/TX-CDC-QDX26115892/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-21	United States / Texas	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27959	MZ530587.1	SARS-CoV-2/human/USA/TX-CDC-QDX26116053/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-21	United States / Texas	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27960	MZ530588.1	SARS-CoV-2/human/USA/CO-CDC-QDX26115702/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-21	United States / Colorado	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27961	MZ530589.1	SARS-CoV-2/human/USA/CA-CDC-QDX26075398/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-17	United States / California	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27963	MZ530595.1	SARS-CoV-2/human/USA/MO-CDC-QDX26116074/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-20	United States / Missouri	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27964	MZ530600.1	SARS-CoV-2/human/USA/NV-CDC-QDX26075900/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-22	United States / Nevada	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27965	MZ530602.1	SARS-CoV-2/human/USA/IL-CDC-QDX26116091/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-20	United States / Illinois	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27967	MZ530608.1	SARS-CoV-2/human/USA/FL-CDC-QDX26118079/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-20	United States / Florida	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27969	MZ530613.1	SARS-CoV-2/human/USA/TX-CDC-QDX26115898/2021	GenBank	NA	B.1.617.2	Complete	29763	High	0/0/-/-/-	Homo sapiens	2021-06-21	United States / Texas	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27970	MZ530619.1	SARS-CoV-2/human/USA/TX-CDC-QDX26115869/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-20	United States / Texas	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27971	MZ530620.1	SARS-CoV-2/human/USA/TX-CDC-QDX26115896/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-21	United States / Texas	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27972	MZ530624.1	SARS-CoV-2/human/USA/NV-CDC-QDX26075861/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-21	United States / Nevada	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27973	MZ530625.1	SARS-CoV-2/human/USA/CA-CDC-QDX26075509/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-18	United States / California	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27974	MZ530626.1	SARS-CoV-2/human/USA/NV-CDC-QDX26075767/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-21	United States / Nevada	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
27975	MZ530627.1	SARS-CoV-2/human/USA/NJ-CDC-QDX26115780/2021	GenBank	NA	B.1.617.2	Complete	29769	High	0/0/-/-/-	Homo sapiens	2021-06-16	United States / New Jersey	 	2021-07-09	 	2021-07-11 03:23:06	2021-07-11 03:23:06	delta
